date,symbol,open,high,low,close,network,target_return,SMA_10,RSI,Log_Return,Volatility
2020-08-17,BTCUSDT,11910.99,12468.0,11769.78,12281.13,Bitcoin,0.031074636890269458,11787.749,69.99834182519825,0.03060159513066791,0.02562735430865562
2020-08-18,BTCUSDT,12281.15,12387.77,11817.93,11945.01,Bitcoin,-0.02736881703882288,11806.109,62.71253967182122,-0.027750320081645123,0.02652986709527987
2020-08-19,BTCUSDT,11945.1,12020.08,11561.0,11754.59,Bitcoin,-0.015941384728853314,11813.4,50.18620541072913,-0.01606981533902176,0.026887204470420915
2020-08-20,BTCUSDT,11754.38,11888.0,11668.0,11853.55,Bitcoin,0.008418838938661244,11809.463,51.699002868664415,0.008383598166900236,0.02658472236943037
2020-08-21,BTCUSDT,11853.54,11878.0,11485.81,11531.34,Bitcoin,-0.027182573996819448,11823.389,48.890699799271175,-0.02755885468727366,0.025792404660027978
2020-08-22,BTCUSDT,11531.23,11686.0,11376.81,11662.96,Bitcoin,0.01141411145625737,11833.252,48.2414053038287,0.011349461965321588,0.021255944135925738
2020-08-23,BTCUSDT,11663.51,11718.07,11514.13,11648.13,Bitcoin,-0.001271546845740712,11820.064999999999,49.386477263999446,-0.001272355947377651,0.021118706217740285
2020-08-24,BTCUSDT,11648.12,11824.9,11585.09,11748.2,Bitcoin,0.008591078567976362,11818.831,47.24136879346103,0.008554385259456227,0.021143060660105795
2020-08-25,BTCUSDT,11748.19,11767.85,11117.64,11318.42,Bitcoin,-0.03658262542346913,11765.433,48.5568068715272,-0.03726855030411857,0.02000818516807152
2020-08-26,BTCUSDT,11318.42,11539.32,11244.0,11461.43,Bitcoin,0.012635155790295949,11720.475999999999,47.96055082965347,0.01255599829022591,0.020256832574223622
2020-08-27,BTCUSDT,11461.42,11592.2,11125.0,11330.38,Bitcoin,-0.011434000818397072,11625.401000000002,40.779370990763354,-0.011499871598155137,0.02016808891421535
2020-08-28,BTCUSDT,11330.38,11542.65,11276.89,11526.91,Bitcoin,0.017345402360732898,11583.591,45.53321173604975,0.017196688078947187,0.020294244293539168
2020-08-29,BTCUSDT,11526.9,11580.02,11417.04,11465.84,Bitcoin,-0.005298037375150777,11554.716,42.52128153536605,-0.005312121743530515,0.020274577431078755
2020-08-30,BTCUSDT,11465.84,11719.0,11458.0,11711.16,Bitcoin,0.021395728529266078,11540.476999999999,46.394237708940786,0.02117005324622385,0.02044586495593576
2020-08-31,BTCUSDT,11711.17,11800.77,11570.0,11649.51,Bitcoin,-0.005264209523223928,11552.294,37.17595750901474,-0.005278114294061569,0.017927111148548
2020-09-01,BTCUSDT,11649.51,12050.85,11515.0,11921.97,Bitcoin,0.023388108169356325,11578.195,49.519795913263124,0.023118797396930114,0.018344793729316834
2020-09-02,BTCUSDT,11921.97,11954.57,11160.1,11388.54,Bitcoin,-0.044743444246210906,11552.236,43.32510330088732,-0.04577532981158565,0.020694933008124902
2020-09-03,BTCUSDT,11388.54,11462.6,9960.8,10140.85,Bitcoin,-0.1095566244663495,11391.501,27.989935024879728,-0.11603576554688845,0.03289389701757745
2020-09-04,BTCUSDT,10138.29,10627.05,9875.5,10446.25,Bitcoin,0.03011581869369917,11304.284,35.994899210358525,0.02967124125373026,0.033778238934943555
2020-09-05,BTCUSDT,10446.25,10565.68,9825.0,10166.69,Bitcoin,-0.02676175661122404,11174.810000000001,31.398237129679146,-0.027126372308919018,0.03397653363112663
2020-09-06,BTCUSDT,10166.69,10347.14,9994.86,10256.2,Bitcoin,0.008804242088624736,11067.392,33.01086529330924,0.008765710743617944,0.03301073983543322
2020-09-07,BTCUSDT,10255.89,10410.75,9875.0,10373.44,Bitcoin,0.011431134338253823,10952.045000000002,33.290468434742436,0.011366292597355596,0.03300070649887021
2020-09-08,BTCUSDT,10373.45,10438.0,9850.0,10126.65,Bitcoin,-0.02379056513557709,10818.126,34.84027058724759,-0.0240781306870189,0.03316404796861123
2020-09-09,BTCUSDT,10126.66,10343.0,9981.01,10219.2,Bitcoin,0.009139251381256486,10668.930000000002,33.99291282778172,0.009097741146643187,0.03318237651472655
2020-09-10,BTCUSDT,10219.29,10483.35,10070.83,10336.87,Bitcoin,0.011514599968686312,10537.666000000001,37.15356347640342,0.011448811499434249,0.033082473684880695
2020-09-11,BTCUSDT,10336.86,10397.6,10200.0,10387.89,Bitcoin,0.004935730061420784,10384.258,34.69618634047765,0.004923589278497632,0.03294145544700743
2020-09-12,BTCUSDT,10387.89,10477.97,10269.25,10440.92,Bitcoin,0.005104982821342974,10289.496000000001,36.19941184708023,0.00509199657416824,0.033018032792300575
2020-09-13,BTCUSDT,10440.67,10580.11,10200.0,10332.83,Bitcoin,-0.01035253598341912,10308.694,30.728533118573623,-0.010406496224025646,0.032865999552909295
2020-09-14,BTCUSDT,10332.84,10750.0,10212.34,10671.77,Bitcoin,0.03280224294796308,10331.246000000001,37.31321592991088,0.03227573226362602,0.03310829829408689
2020-09-15,BTCUSDT,10671.77,10930.04,10606.48,10785.31,Bitcoin,0.010639284767194113,10393.108,34.61669635075221,0.010583085836546963,0.033062601181700325
2020-09-16,BTCUSDT,10785.23,11093.0,10661.22,10954.01,Bitcoin,0.015641645905402957,10462.889,43.47499647118534,0.015520576216204314,0.033250249960564054
2020-09-17,BTCUSDT,10954.01,11045.46,10745.83,10939.99,Bitcoin,-0.001279896585816509,10519.544,69.06290850452751,-0.0012807163530045075,0.032953257455555274
2020-09-18,BTCUSDT,10940.0,11038.03,10812.84,10933.39,Bitcoin,-0.0006032912278713942,10600.218,63.55229627321586,-0.0006034732812486935,0.03294977873819807
2020-09-19,BTCUSDT,10933.4,11179.79,10887.37,11080.65,Bitcoin,0.013468832631050365,10686.363000000001,77.44690563136645,0.013378934222998818,0.032701853108216904
2020-09-20,BTCUSDT,11080.64,11080.64,10723.0,10920.28,Bitcoin,-0.014472977668277487,10744.704,69.12871150234469,-0.014578732844710519,0.0328054049162889
2020-09-21,BTCUSDT,10920.28,10988.86,10296.35,10417.22,Bitcoin,-0.04606658437329458,10747.636999999999,51.03174902433963,-0.047161404910191086,0.03358895680579971
2020-09-22,BTCUSDT,10417.22,10572.71,10353.0,10529.61,Bitcoin,0.010788866895390603,10756.506,60.138684809081944,0.010731082319475616,0.032491836037063515
2020-09-23,BTCUSDT,10529.61,10537.15,10136.82,10241.46,Bitcoin,-0.027365685908595005,10747.369,50.509886203294755,-0.027747100849892316,0.020087773319583377
2020-09-24,BTCUSDT,10241.46,10795.24,10190.93,10736.32,Bitcoin,0.04831928260228535,10753.823999999999,57.801666386722,0.047188198471375946,0.02174077184464713
2020-09-25,BTCUSDT,10736.33,10760.53,10556.24,10686.67,Bitcoin,-0.004624489583022862,10743.96,55.838603018767635,-0.00463521561603508,0.020748256531935915
2020-09-26,BTCUSDT,10686.57,10820.94,10644.68,10728.6,Bitcoin,0.003923579562202351,10721.419,55.646186939659906,0.0039159023986676655,0.020699382758281055
2020-09-27,BTCUSDT,10728.59,10799.0,10594.82,10774.25,Bitcoin,0.004254982010700292,10704.845,58.88126126706154,0.004245955171710726,0.02059533469210625
2020-09-28,BTCUSDT,10774.26,10950.0,10626.0,10696.12,Bitcoin,-0.007251548831705201,10681.117999999999,50.54736075457109,-0.007277969114733297,0.019807758476520176
2020-09-29,BTCUSDT,10696.11,10867.54,10635.87,10840.48,Bitcoin,0.013496482836766965,10657.101,51.22321107874047,0.013406216589902006,0.019903790090982233
2020-09-30,BTCUSDT,10840.58,10849.34,10665.13,10776.59,Bitcoin,-0.005893650465662037,10642.732,45.87456750623163,-0.005911086565506154,0.019892222798579058
2020-10-01,BTCUSDT,10776.59,10920.0,10437.0,10619.13,Bitcoin,-0.01461130097739649,10662.922999999999,43.00580705915178,-0.014719097354311225,0.020226686359875245
2020-10-02,BTCUSDT,10619.13,10664.64,10374.0,10570.4,Bitcoin,-0.004588888166921379,10667.002,42.230156385788725,-0.004599449436267366,0.020242120420417977
2020-10-03,BTCUSDT,10570.4,10603.56,10496.46,10542.06,Bitcoin,-0.0026810716718383976,10697.062,37.85301560237621,-0.0026846721814158783,0.02009391006641359
2020-10-04,BTCUSDT,10542.07,10696.87,10517.87,10666.63,Bitcoin,0.011816476096702111,10690.092999999999,44.18546009710382,0.011747206689254342,0.018901260358815994
2020-10-05,BTCUSDT,10666.62,10798.0,10615.64,10792.21,Bitcoin,0.011773165470256197,10700.647,60.39507897698606,0.011704400948838524,0.018936010902086405
2020-10-06,BTCUSDT,10792.2,10800.0,10525.0,10599.66,Bitcoin,-0.0178415727640584,10687.753,51.8592244605462,-0.018002652442652742,0.018976493115017902
2020-10-07,BTCUSDT,10599.65,10681.87,10546.17,10666.39,Bitcoin,0.006295484949517149,10676.967,62.78038774564947,0.006275751163339584,0.019059155525704884
2020-10-08,BTCUSDT,10666.4,10950.0,10530.41,10925.57,Bitcoin,0.024298755248964188,10699.912,56.63220606273,0.0240082372384519,0.019881035430559815
2020-10-09,BTCUSDT,10925.44,11104.64,10829.0,11050.64,Bitcoin,0.011447457661247773,10720.927999999998,62.11480724551815,0.011382431304897278,0.019815036206321895
2020-10-10,BTCUSDT,11050.64,11491.0,11050.51,11293.22,Bitcoin,0.021951669767542814,10772.590999999999,66.57896900435748,0.02171420080767896,0.020082760859493044
2020-10-11,BTCUSDT,11293.22,11445.0,11221.0,11369.02,Bitcoin,0.006711991796848116,10847.58,67.1604240119564,0.006689566668831729,0.01647605539709703
2020-10-12,BTCUSDT,11369.02,11720.01,11172.0,11528.25,Bitcoin,0.014005604704715013,10943.365,72.93544350548767,0.013908432475919988,0.01655572891449879
2020-10-13,BTCUSDT,11528.24,11557.0,11300.0,11420.56,Bitcoin,-0.009341400472751782,11031.215,66.31821762124451,-0.009385304987830363,0.015118306675281228
2020-10-14,BTCUSDT,11420.57,11547.98,11280.0,11417.89,Bitcoin,-0.00023378888600911196,11106.340999999999,68.68393758230486,-0.00023381621889088832,0.011517377358131277
2020-10-15,BTCUSDT,11417.89,11617.34,11250.83,11505.12,Bitcoin,0.007639765315658353,11177.632,76.91424405358612,0.007610730096360131,0.011410790957452573
2020-10-16,BTCUSDT,11505.13,11541.15,11200.0,11319.32,Bitcoin,-0.01614933177576605,11249.598,71.00144698320824,-0.016281153381309317,0.012252403857036654
2020-10-17,BTCUSDT,11319.24,11402.42,11255.0,11360.2,Bitcoin,0.003611524367188146,11318.979,72.78230746953597,0.003605018472487021,0.012248929869452856
2020-10-18,BTCUSDT,11360.31,11505.0,11346.22,11503.14,Bitcoin,0.012582524955546459,11376.736,73.05794600673673,0.012504022806047878,0.012203850322763861
2020-10-19,BTCUSDT,11503.14,11823.99,11407.96,11751.47,Bitcoin,0.021588018575797507,11446.819,74.765578206002,0.021358297570117018,0.01265990586867512
2020-10-20,BTCUSDT,11751.46,12038.38,11677.59,11909.99,Bitcoin,0.013489376222719507,11508.496000000001,84.43434157622258,0.013399204588298025,0.012597676674181085
2020-10-21,BTCUSDT,11910.0,13217.68,11886.95,12780.96,Bitcoin,0.07312936450828245,11649.689999999999,89.0590308435141,0.07057901976281855,0.01858592100308791
2020-10-22,BTCUSDT,12780.75,13185.0,12678.08,12968.52,Bitcoin,0.014674953994066264,11793.717,88.76168286361545,0.014568318834834563,0.018325745204578435
2020-10-23,BTCUSDT,12968.84,13027.69,12720.08,12923.07,Bitcoin,-0.003504640467840603,11943.967999999999,86.63314616633727,-0.0035107961066538486,0.018357275106258474
2020-10-24,BTCUSDT,12923.06,13166.73,12870.0,13111.73,Bitcoin,0.01459869829692173,12113.352,86.34504922593558,0.014493163177937982,0.018379852202596466
2020-10-25,BTCUSDT,13111.73,13350.0,12888.0,13028.83,Bitcoin,-0.006322582908586449,12265.723000000002,83.07936368745584,-0.006342655085969485,0.018747602990529837
2020-10-26,BTCUSDT,13029.64,13238.81,12765.0,13052.19,Bitcoin,0.0017929468724360298,12439.009999999998,82.11052862247989,0.0017913414618498272,0.017718118774302436
2020-10-27,BTCUSDT,13052.15,13789.29,13019.87,13636.17,Bitcoin,0.04474191687371998,12666.607,88.88058260945859,0.04376988541595295,0.01918119937913118
2020-10-28,BTCUSDT,13636.16,13859.48,12888.0,13266.4,Bitcoin,-0.027116851725961233,12842.933,78.73614500909413,-0.027491298279312352,0.020903524303619435
2020-10-29,BTCUSDT,13266.4,13642.91,12920.77,13455.7,Bitcoin,0.014269131037809801,13013.356,79.39019171774515,0.01416828517726635,0.020924551630073812
2020-10-30,BTCUSDT,13455.69,13669.98,13115.0,13560.1,Bitcoin,0.007758793671083675,13178.366999999998,84.61177255623998,0.007728849021307219,0.0207399198708902
2020-10-31,BTCUSDT,13560.1,14100.0,13411.5,13791.0,Bitcoin,0.017027898024350785,13279.371,85.46500770344085,0.016884548375875077,0.020801551236811076
2020-11-01,BTCUSDT,13791.0,13895.0,13603.0,13761.5,Bitcoin,-0.002139076209121904,13358.669,84.07713664896184,-0.0021413673004317957,0.02093801328028087
2020-11-02,BTCUSDT,13761.49,13830.0,13195.05,13549.37,Bitcoin,-0.015414744032263838,13421.299000000003,77.42875450051872,-0.015534786411904644,0.021262586295172754
2020-11-03,BTCUSDT,13549.63,14066.11,13284.99,14023.53,Bitcoin,0.034994985006682855,13512.479000000001,79.41158461915259,0.03439658130142223,0.021910153183939705
2020-11-04,BTCUSDT,14023.53,14259.0,13525.0,14144.01,Bitcoin,0.008591274807412841,13623.997,73.97583155969113,0.00855457982732576,0.021905122203456435
2020-11-05,BTCUSDT,14144.01,15750.0,14093.56,15590.02,Bitcoin,0.1022347976281126,13877.780000000002,81.96171665447451,0.09733975303388694,0.02840965200552361
2020-11-06,BTCUSDT,15590.02,15960.0,15166.0,15579.92,Bitcoin,-0.0006478503555480408,14072.154999999999,82.67435711386864,-0.0006480603012701369,0.02852305360076641
2020-11-07,BTCUSDT,15579.93,15753.52,14344.22,14818.3,Bitcoin,-0.048884718278399464,14227.345000000001,68.39527358411249,-0.050120002204518566,0.032114423992543446
2020-11-08,BTCUSDT,14818.3,15650.0,14703.88,15475.1,Bitcoin,0.04432357287948019,14429.285,73.46537464676327,0.04336937714861154,0.032798006260436025
2020-11-09,BTCUSDT,15475.1,15840.0,14805.54,15328.41,Bitcoin,-0.009479098681107079,14606.116,71.32953761731984,-0.009524311280312406,0.03320934660029528
2020-11-10,BTCUSDT,15328.41,15460.0,15072.46,15297.21,Bitcoin,-0.002035436160697679,14756.737,67.36377967242726,-0.0020375104761155144,0.03038852339086562
2020-11-11,BTCUSDT,15297.21,15965.0,15272.68,15684.24,Bitcoin,0.025300692086988485,14949.010999999999,75.18415438970734,0.024985927702935035,0.03057794196154801
2020-11-12,BTCUSDT,15684.25,16340.7,15440.64,16291.86,Bitcoin,0.03874079968171884,15223.26,77.17336317508008,0.03800921004285134,0.031053394465159725
2020-11-13,BTCUSDT,16291.85,16480.0,15952.35,16320.7,Bitcoin,0.0017702091719422608,15452.977000000003,76.83800368650691,0.0017686441983009846,0.03112090083479169
2020-11-14,BTCUSDT,16320.04,16326.99,15670.0,16070.45,Bitcoin,-0.015333288400620093,15645.621,72.07729693187122,-0.015452058926512477,0.03145214923107176
2020-11-15,BTCUSDT,16069.56,16180.0,15774.72,15957.0,Bitcoin,-0.007059540958716193,15682.319,70.92395137218423,-0.007084577418178802,0.0316434010403691
2020-11-16,BTCUSDT,15957.0,16880.0,15864.0,16713.57,Bitcoin,0.04741304756533182,15795.684,77.32082848370348,0.04632335988450774,0.03179143099264822
2020-11-17,BTCUSDT,16713.08,17858.82,16538.0,17659.38,Bitcoin,0.05658934626175016,16079.792000000001,79.02888157548057,0.055046122658961215,0.032001063324412736
2020-11-18,BTCUSDT,17659.38,18476.93,17214.45,17776.12,Bitcoin,0.006610651110061427,16309.894,79.01634996237253,0.006588896577796588,0.03204757082193075
2020-11-19,BTCUSDT,17777.75,18179.8,17335.65,17802.82,Bitcoin,0.0015020150629045936,16557.335,72.86224382260681,0.00150088816654907,0.03214104348278397
2020-11-20,BTCUSDT,17802.81,18815.22,17740.04,18655.67,Bitcoin,0.04790533185192003,16893.181,77.06492413989723,0.04679324961628493,0.032986033967363514
2020-11-21,BTCUSDT,18655.66,18965.9,18308.58,18703.8,Bitcoin,0.0025799127021437496,17195.137,89.09992191084953,0.0025765904402387323,0.03287286931614342
2020-11-22,BTCUSDT,18703.8,18750.0,17610.86,18414.43,Bitcoin,-0.015471187673093079,17407.394,81.94055963053516,-0.0155921153820781,0.03287570584676188
2020-11-23,BTCUSDT,18413.88,18766.0,18000.0,18368.0,Bitcoin,-0.0025213921907981662,17612.124,83.76579374759774,-0.002524576253394546,0.032785779749330723
2020-11-24,BTCUSDT,18368.01,19418.97,18018.0,19160.01,Bitcoin,0.043119011324041834,17921.079999999998,86.70607016610285,0.04221527432609045,0.03337752441929767
2020-11-25,BTCUSDT,19160.0,19484.21,18500.27,18719.11,Bitcoin,-0.023011470244535204,18197.291,78.54644851918951,-0.023280367279034576,0.028254336083816743
2020-11-26,BTCUSDT,18718.83,18915.03,16188.0,17149.47,Bitcoin,-0.08385227716488652,18240.881,56.83061763164477,-0.08757765783988204,0.035577561505485716
2020-11-27,BTCUSDT,17149.47,17457.62,16438.08,17139.52,Bitcoin,-0.000580192857272066,18188.894999999997,56.541349779510455,-0.000580361234278455,0.03319765771382642
2020-11-28,BTCUSDT,17139.53,17880.49,16865.56,17719.85,Bitcoin,0.033859174585985974,18183.268,62.51654302400407,0.03329857201976857,0.032693939913084044
2020-11-29,BTCUSDT,17719.84,18360.05,17517.0,18184.99,Bitcoin,0.02624965786956457,18221.484999999997,66.05048288541144,0.02591104840521473,0.032724434647857584
2020-11-30,BTCUSDT,18185.0,19863.16,18184.99,19695.87,Bitcoin,0.08308390601259585,18325.504999999997,69.37846983968562,0.07981244056034183,0.03625862170564881
2020-12-01,BTCUSDT,19695.87,19888.0,18001.12,18764.96,Bitcoin,-0.047264223413334916,18331.621000000003,57.197805202617715,-0.0484176681386951,0.03858335233360551
2020-12-02,BTCUSDT,18764.96,19342.0,18330.0,19204.09,Bitcoin,0.023401595313818913,18410.587,58.92216930734272,0.023131976224671752,0.038134767177336125
2020-12-03,BTCUSDT,19204.08,19598.0,18867.2,19421.9,Bitcoin,0.011341854781976135,18515.977,59.88029506388008,0.011278018177224554,0.03810933309425974
2020-12-04,BTCUSDT,19422.34,19527.0,18565.31,18650.52,Bitcoin,-0.03971702047688441,18465.028000000002,49.968256942484054,-0.04052726761991646,0.039338333467472765
2020-12-05,BTCUSDT,18650.51,19177.0,18500.0,19147.66,Bitcoin,0.026655557056854073,18507.882999999998,52.59233128762695,0.02630648721030668,0.03939777663201732
2020-12-06,BTCUSDT,19147.66,19420.0,18857.0,19359.4,Bitcoin,0.011058270305614348,18728.876,55.56953057680951,0.01099757468367193,0.038421579315326436
2020-12-07,BTCUSDT,19358.67,19420.91,18902.88,19166.9,Bitcoin,-0.009943489984193699,18931.614,54.62891073137833,-0.009993256658502918,0.03689403098353008
2020-12-08,BTCUSDT,19166.9,19294.84,18200.0,18324.11,Bitcoin,-0.04397111687335986,18992.04,45.18504096660923,-0.044967153911558415,0.03847780393848202
2020-12-09,BTCUSDT,18324.11,18639.57,17650.0,18541.28,Bitcoin,0.01185159879524833,19027.669,48.948561522424725,0.011781918605685223,0.038546177046061225
2020-12-10,BTCUSDT,18541.29,18557.32,17911.12,18254.63,Bitcoin,-0.015460097684733665,18883.545000000002,57.70305233692803,-0.015580851185682042,0.03723501547601046
2020-12-11,BTCUSDT,18254.81,18292.73,17572.33,18036.53,Bitcoin,-0.011947653828097482,18810.701999999997,56.07592861777889,-0.01201960068239654,0.03730242068123208
2020-12-12,BTCUSDT,18036.53,18948.66,18020.7,18808.69,Bitcoin,0.04281089544385752,18771.162,57.18848616887833,0.041919851281025024,0.03838561045845093
2020-12-13,BTCUSDT,18808.69,19411.0,18711.12,19174.99,Bitcoin,0.019475040526480303,18746.471,56.62237479698073,0.019287828659587614,0.03858776479203198
2020-12-14,BTCUSDT,19174.99,19349.0,19000.0,19273.14,Bitcoin,0.005118646737234167,18808.733,46.5132391829005,0.005105590997883581,0.03743481159818509
2020-12-15,BTCUSDT,19273.69,19570.0,19050.0,19426.43,Bitcoin,0.007953556088940328,18836.61,56.25881146261291,0.007922093279086292,0.03704881018219669
2020-12-16,BTCUSDT,19426.43,21560.0,19278.6,21335.52,Bitcoin,0.098272816981813,19034.222,65.77838907831638,0.09373877942102818,0.03618701960801054
2020-12-17,BTCUSDT,21335.52,23800.0,21230.0,22797.16,Bitcoin,0.06850735299631783,19397.248,71.10038634175615,0.06626267735967427,0.03810485614331649
2020-12-18,BTCUSDT,22797.15,23285.18,22350.0,23107.39,Bitcoin,0.013608274013078736,19875.576,79.56680089426094,0.013516512987803837,0.03784055000987646
2020-12-19,BTCUSDT,23107.39,24171.47,22750.0,23821.61,Bitcoin,0.030908726602182357,20403.609000000004,80.13884393018856,0.030440672117046565,0.0379336102388076
2020-12-20,BTCUSDT,23821.6,24295.0,23060.0,23455.52,Bitcoin,-0.015367978906547508,20923.698,75.89733927808223,-0.015487290255670515,0.03504058251637714
2020-12-21,BTCUSDT,23455.54,24102.77,21815.0,22719.71,Bitcoin,-0.03137044073207507,21392.016,71.01834071055609,-0.03187303196066846,0.03379342019017636
2020-12-22,BTCUSDT,22719.88,23837.1,22353.4,23810.79,Bitcoin,0.04802350029995983,21892.226000000002,81.5327161671636,0.046906009597780754,0.03470179477035867
2020-12-23,BTCUSDT,23810.79,24100.0,22600.0,23232.76,Bitcoin,-0.024275969003968445,22298.003000000004,75.88876969464198,-0.02457548767882941,0.035587897132117574
2020-12-24,BTCUSDT,23232.39,23794.43,22703.42,23729.2,Bitcoin,0.021368102627496777,22743.609,79.52641837717606,0.02114300567337218,0.0336959929399279
2020-12-25,BTCUSDT,23728.99,24789.86,23433.6,24712.47,Bitcoin,0.04143713230955948,23272.213,83.26062695549929,0.04060161725614667,0.03416288262385945
2020-12-26,BTCUSDT,24712.47,26867.03,24500.0,26493.39,Bitcoin,0.07206564135434457,23788.0,84.78952534098232,0.06958729338063542,0.03644026894841697
2020-12-27,BTCUSDT,26493.4,28422.0,25700.0,26281.66,Bitcoin,-0.007991804748278653,24136.45,82.62936880566463,-0.008023910388927925,0.03636982054801482
2020-12-28,BTCUSDT,26281.54,27500.0,26101.0,27079.41,Bitcoin,0.03035386653658856,24533.652,83.67793856383183,0.02990230298266988,0.033529889444439104
2020-12-29,BTCUSDT,27079.42,27410.0,25880.0,27385.0,Bitcoin,0.011284957833276321,24889.990999999998,83.88964638571812,0.011221757725855123,0.03353693345568132
2020-12-30,BTCUSDT,27385.0,28996.0,27320.0,28875.54,Bitcoin,0.05442906700748584,25431.993,83.29415172555092,0.05299945173010715,0.033266234752994235
2020-12-31,BTCUSDT,28875.55,29300.0,27850.0,28923.63,Bitcoin,0.0016654233998740775,26052.385000000002,80.9111999346101,0.0016640381201618827,0.03264453064387588
2021-01-01,BTCUSDT,28923.63,29600.0,28624.57,29331.69,Bitcoin,0.014108187665241134,26604.475,81.09780347375298,0.014009593427538712,0.032416513874755054
2021-01-02,BTCUSDT,29331.7,33300.0,28946.53,32178.33,Bitcoin,0.09704998245924479,27499.032,84.41800850738547,0.09262474311680098,0.03601568551298355
2021-01-03,BTCUSDT,32176.45,34778.11,31962.99,33000.05,Bitcoin,0.025536440206810118,28426.117000000006,87.88813933677207,0.025215831986554423,0.0356842384682317
2021-01-04,BTCUSDT,33000.05,33600.0,28130.0,31988.71,Bitcoin,-0.03064662023239373,29153.741,86.00674373795758,-0.031126048570094073,0.037783150046130864
2021-01-05,BTCUSDT,31989.75,34360.0,29900.0,33949.53,Bitcoin,0.061297251436522426,29899.355,86.89245422802222,0.059491981974053296,0.035187850073599564
2021-01-06,BTCUSDT,33949.53,36939.21,33288.0,36769.36,Bitcoin,0.08305947092640165,30948.125,92.34755742757498,0.07978987964728743,0.036174797429821944
2021-01-07,BTCUSDT,36769.36,40365.0,36300.0,39432.28,Bitcoin,0.0724222559217782,32183.412,93.26103270553774,0.06991988054158309,0.037497007520543746
2021-01-08,BTCUSDT,39432.48,41950.0,36500.0,40582.81,Bitcoin,0.029177364331963496,33503.193,93.32257071227657,0.028759807724559636,0.03749011621593096
2021-01-09,BTCUSDT,40586.96,41380.0,38720.0,40088.22,Bitcoin,-0.012187179744330034,34624.460999999996,89.91400545503123,-0.012262052365310671,0.037305865290250574
2021-01-10,BTCUSDT,40088.22,41350.0,35111.11,38150.02,Bitcoin,-0.04834836767509265,35547.1,81.63778975103189,-0.04955624359220215,0.03894321054785995
2021-01-11,BTCUSDT,38150.02,38264.74,30420.0,35404.47,Bitcoin,-0.07196719687171849,36154.378000000004,70.10454772459214,-0.07468819862209011,0.044577515695926176
2021-01-12,BTCUSDT,35410.37,36628.0,32531.0,34051.24,Bitcoin,-0.03822200981966406,36341.669,65.32323835075849,-0.03897163438842312,0.04544024908356969
2021-01-13,BTCUSDT,34049.15,37850.0,32380.0,37371.38,Bitcoin,0.09750423185763579,36778.802,68.0136597678026,0.09303872186648503,0.04835920441277951
2021-01-14,BTCUSDT,37371.38,40100.0,36701.23,39144.5,Bitcoin,0.04744593322483692,37494.380999999994,70.19400798761117,0.04635475642223115,0.04848817037912991
2021-01-15,BTCUSDT,39145.21,39747.76,34408.0,36742.22,Bitcoin,-0.06136954105940806,37773.65,63.5719468691703,-0.06333342468810564,0.0508195986173487
2021-01-16,BTCUSDT,36737.43,37950.0,35357.8,35994.98,Bitcoin,-0.020337366658846334,37696.212,57.572264519070494,-0.020547018278436267,0.051211378578892026
2021-01-17,BTCUSDT,35994.98,36852.5,33850.0,35828.61,Bitcoin,-0.004622033405769388,37335.845,55.761715885498994,-0.004632748030488363,0.05129036904899457
2021-01-18,BTCUSDT,35824.99,37469.83,34800.0,36631.27,Bitcoin,0.02240276695076915,36940.691,59.537881489784475,0.02215551096647076,0.05131747573773422
2021-01-19,BTCUSDT,36622.46,37850.0,35844.06,35891.49,Bitcoin,-0.02019531400358221,36521.018,54.200387256861355,-0.020402027184059653,0.05104662168694607
2021-01-20,BTCUSDT,35901.94,36415.31,33400.0,35468.23,Bitcoin,-0.011792767589197228,36252.839,46.8601878293638,-0.011862853824953393,0.05126423843386036
2021-01-21,BTCUSDT,35468.23,35600.0,30071.0,30850.13,Bitcoin,-0.13020384721763678,35797.405000000006,31.075785940935077,-0.13949640193442464,0.06119356056622277
2021-01-22,BTCUSDT,30851.99,33826.53,28850.0,32945.17,Bitcoin,0.06791024867642359,35686.797999999995,33.8319596131342,0.06570370018688361,0.05937643446578981
2021-01-23,BTCUSDT,32950.0,33456.0,31390.16,32078.0,Bitcoin,-0.026321612545936124,35157.46,33.306574569838276,-0.02667422755262735,0.059404462974329296
2021-01-24,BTCUSDT,32078.0,33071.0,30900.0,32259.9,Bitcoin,0.005670553026996705,34469.0,36.7553463237728,0.005654535963060998,0.05900430300314437
2021-01-25,BTCUSDT,32259.45,34875.0,31910.0,32254.2,Bitcoin,-0.00017668994634212343,34020.198,41.920723184613855,-0.00017670555784965065,0.05734555337863968
2021-01-26,BTCUSDT,32254.19,32921.88,30837.37,32467.77,Bitcoin,0.0066214632512975324,33667.477,45.68685570590636,0.006599637655448867,0.0540546007249734
2021-01-27,BTCUSDT,32464.01,32557.29,29241.72,30366.15,Bitcoin,-0.06472942243954538,33121.231,29.562061897056864,-0.06691940379282074,0.052549100667819634
2021-01-28,BTCUSDT,30362.19,33783.98,29842.1,33364.86,Bitcoin,0.09875173507342883,32794.590000000004,34.26315388217867,0.09417474914995402,0.05712569663354777
2021-01-29,BTCUSDT,33368.18,38531.9,31915.4,34252.2,Bitcoin,0.0265950464051099,32630.661000000004,42.61054126015076,0.026247545889008964,0.05768433266510283
