date,symbol,open,high,low,close,network,SMA_10,SMA_50,RSI,MACD,MACD_Signal,Log_Return,Volatility
2022-06-10,BTCUSDT,30109.93,30382.8,28850.0,29091.88,Bitcoin,30164.692000000003,32737.525,52.196247823144255,-601.1805070608934,-803.2283967791807,-0.0343959202434377,0.03155141753383447
2022-06-11,BTCUSDT,29091.87,29440.41,28099.99,28424.7,Bitcoin,30026.579000000005,32511.8354,47.18772860744282,-693.410217781242,-781.2647609795929,-0.023200611947273582,0.031161123304425543
2022-06-12,BTCUSDT,28424.71,28544.96,26560.0,26574.53,Bitcoin,29638.77,32254.494,38.13994971640676,-905.3597607355769,-806.0837609307898,-0.06730524721449922,0.03338415357212386
2022-06-13,BTCUSDT,26574.53,26895.84,21925.77,22487.41,Bitcoin,28917.489999999998,31915.239600000004,17.02234195755861,-1387.1376674862877,-922.2945422418895,-0.16699764123151092,0.04883215663727529
2022-06-14,BTCUSDT,22485.27,23362.88,20846.0,22136.41,Bitcoin,28144.727000000003,31549.446200000002,16.21701357453408,-1776.791153772614,-1093.1938645480345,-0.01573183286725236,0.04877596713513742
2022-06-15,BTCUSDT,22136.42,22800.0,20111.62,22583.72,Bitcoin,27411.177999999996,31238.867599999998,21.691521461513673,-2026.1440429852883,-1279.7839002354854,0.020005528538409763,0.04938071508422296
2022-06-16,BTCUSDT,22583.72,22995.73,20232.0,20401.31,Bitcoin,26313.999,30862.1794,14.835173677607514,-2372.511417234702,-1498.3294036353288,-0.10163017824163617,0.05322729817927357
2022-06-17,BTCUSDT,20400.6,21365.43,20246.66,20468.81,Bitcoin,25248.347,30476.714200000002,16.077990416556432,-2611.4600846126195,-1720.955539830787,0.0033031496542327322,0.05295531850966154
2022-06-18,BTCUSDT,20468.81,20792.06,17622.0,18970.79,Bitcoin,24124.949,30084.207799999996,13.545755669470353,-2888.4105210527305,-1954.446536075176,-0.0760018363469714,0.053921466649836464
2022-06-19,BTCUSDT,18970.79,20815.95,17960.41,20574.0,Bitcoin,23171.356,29743.071799999998,21.662341568909767,-2944.5867260009327,-2152.4745740603275,0.08112771492687064,0.05460062528853326
2022-06-20,BTCUSDT,20574.0,21090.0,19637.03,20573.89,Bitcoin,22319.557,29385.182600000004,14.087028815616634,-2955.051653228147,-2312.9899898938916,-5.346568195921985e-06,0.054554320853735926
2022-06-21,BTCUSDT,20573.9,21723.0,20348.4,20723.52,Bitcoin,21549.439000000002,29029.1498,15.181316867854633,-2917.638571674219,-2433.919706249957,0.007246490991842595,0.053939128703710745
2022-06-22,BTCUSDT,20723.51,20900.0,19770.51,19987.99,Bitcoin,20890.785,28674.3306,15.371730630528035,-2913.7516437140257,-2529.8860937427708,-0.03613769395083157,0.05324457315941041
2022-06-23,BTCUSDT,19988.0,21233.0,19890.07,21110.13,Bitcoin,20753.057,28302.7332,21.48240298414767,-2787.9857412527454,-2581.506023244766,0.05462142687846785,0.055846749017266946
2022-06-24,BTCUSDT,21110.12,21558.41,20736.72,21237.69,Bitcoin,20663.185,27996.427600000003,23.623990774329044,-2647.503558512395,-2594.7055302982917,0.0060244133369918825,0.055858005120767336
2022-06-25,BTCUSDT,21237.68,21614.5,20906.62,21491.19,Bitcoin,20553.932,27705.976000000002,26.050399268818893,-2487.0459673795012,-2573.173617714534,0.011865650317023644,0.05608083636961095
2022-06-26,BTCUSDT,21491.18,21888.0,20964.73,21038.07,Bitcoin,20617.608,27417.2896,28.83318448466757,-2369.135251051681,-2532.3659443819633,-0.02130943009010775,0.054021131279048326
2022-06-27,BTCUSDT,21038.08,21539.85,20510.0,20742.56,Bitcoin,20644.983,27151.372799999997,40.60549935121224,-2273.329815170324,-2480.5587185396353,-0.014146025460121855,0.0539659894472469
2022-06-28,BTCUSDT,20742.57,21212.1,20202.01,20281.29,Bitcoin,20776.033,26955.4724,40.12900108760198,-2209.1581509878342,-2426.2786050292752,-0.022488841996465433,0.05392077124301117
2022-06-29,BTCUSDT,20281.28,20432.31,19854.92,20123.01,Bitcoin,20730.934,26737.5906,36.49117952873308,-2146.3319394375867,-2370.2892719109377,-0.007834849739538354,0.05385415653751161
2022-06-30,BTCUSDT,20123.0,20179.08,18626.0,19942.21,Bitcoin,20667.766,26554.356,46.76971312294367,-2087.0722929017793,-2313.645876109106,-0.009025345538186133,0.053799696298236305
2022-07-01,BTCUSDT,19942.21,20918.35,18975.0,19279.8,Bitcoin,20523.394,26359.357000000004,42.280248640127546,-2069.7013186312615,-2264.8569646135375,-0.03378067520510561,0.053896334688797475
2022-07-02,BTCUSDT,19279.8,19467.39,18977.01,19252.81,Bitcoin,20449.876,26158.6722,52.263381091032834,-2034.6582895745123,-2218.817229605733,-0.001400891578015631,0.05281780540885609
2022-07-03,BTCUSDT,19252.82,19647.63,18781.0,19315.83,Bitcoin,20270.446,25943.254,36.586301965726136,-1978.988699406691,-2170.8515235659243,0.003267942871976135,0.03917923384515295
2022-07-04,BTCUSDT,19315.83,20354.01,19055.31,20236.71,Bitcoin,20170.347999999998,25721.4104,46.9951734561476,-1839.359833042654,-2104.55318546127,0.04657331482099153,0.04093637587881663
2022-07-05,BTCUSDT,20236.71,20750.0,19304.4,20175.83,Bitcoin,20038.811999999998,25527.446799999998,45.040737863304045,-1713.8591561700596,-2026.414379603028,-0.0030129284649952903,0.04053314460096562
2022-07-06,BTCUSDT,20175.84,20675.22,19761.25,20564.51,Bitcoin,19991.456,25329.838399999997,55.57019849121938,-1564.9954445898802,-1934.1305926003986,0.019081421173606727,0.03393769332114089
2022-07-07,BTCUSDT,20564.51,21838.1,20251.68,21624.98,Bitcoin,20079.698,25188.0316,55.034351122645134,-1345.9337281713379,-1816.4912197145864,0.05028235345384914,0.035727914849612324
2022-07-08,BTCUSDT,21624.99,22527.37,21189.26,21594.75,Bitcoin,20211.044,25013.541999999998,53.55918214368308,-1161.3774121377573,-1685.4684581992205,-0.0013988983702488548,0.03059985570473963
2022-07-09,BTCUSDT,21594.75,21980.0,21322.12,21591.83,Bitcoin,20357.926,24861.358399999997,51.05593164143654,-1003.7798720870924,-1549.1307409767949,-0.00013522719346830976,0.025059467049736352
2022-07-10,BTCUSDT,21592.15,21607.65,20655.0,20862.47,Bitcoin,20449.952,24689.7066,48.25852391058573,-927.0494931632093,-1424.7144914140779,-0.03436315139820555,0.02637709048379858
2022-07-11,BTCUSDT,20861.11,20868.48,19875.23,19963.61,Bitcoin,20518.333000000002,24483.1,43.10059255453891,-928.0723644546088,-1325.386066022184,-0.04404073474684607,0.02814086849430208
2022-07-12,BTCUSDT,19963.61,20059.42,19240.0,19328.75,Bitcoin,20525.927,24287.492000000002,41.81475396312538,-968.9415386634828,-1254.0971605504437,-0.032317491445751946,0.027908016507579774
2022-07-13,BTCUSDT,19331.28,20366.61,18910.94,20234.87,Bitcoin,20617.831,24099.0978,50.85175010051047,-917.6364012070371,-1186.8050086817625,0.045813728987704215,0.027028513020065214
2022-07-14,BTCUSDT,20234.87,20900.0,19616.07,20588.84,Bitcoin,20653.044,23920.031600000002,54.79720757012606,-838.7457504795384,-1117.1931570413176,0.017341827629275455,0.02732478669099248
2022-07-15,BTCUSDT,20588.84,21200.0,20382.29,20830.04,Bitcoin,20718.465,23752.6054,62.26758503681292,-748.1374543200509,-1043.3820164970643,0.011646994153803221,0.027319179073212452
2022-07-16,BTCUSDT,20830.04,21588.94,20478.61,21195.6,Bitcoin,20781.574,23603.921399999996,64.59206160122937,-639.4607840603967,-962.5977700097308,0.01739743738897494,0.027217475317118583
2022-07-17,BTCUSDT,21195.6,21684.54,20750.01,20798.16,Bitcoin,20698.892,23439.258,60.60105014281771,-578.7325576853364,-885.824727544852,-0.018929091711402925,0.02737233815817133
2022-07-18,BTCUSDT,20799.58,22777.63,20762.45,22432.58,Bitcoin,20782.675,23298.547599999998,64.249698571182,-394.1771375033313,-787.4952095365478,0.07564984518217717,0.03157695138527484
2022-07-19,BTCUSDT,22432.58,23800.0,21579.54,23396.62,Bitcoin,20963.154,23131.7956,68.7078378230812,-168.18691214702267,-663.6335500586428,0.04207720104807247,0.03246563155871214
2022-07-20,BTCUSDT,23398.48,24276.74,22906.19,23223.3,Bitcoin,21199.237,22960.2408,65.83976446393743,-3.0384801767322642,-531.5145360822606,-0.007435482451242203,0.032424866141753474
2022-07-21,BTCUSDT,23223.3,23442.77,22341.46,23152.19,Bitcoin,21518.095,22827.168,60.31423357614937,120.71335091312358,-401.0689586831838,-0.003066708544995841,0.031059656346420144
2022-07-22,BTCUSDT,23152.19,23756.49,22500.0,22684.83,Bitcoin,21853.703,22671.8122,56.951562009759556,179.01198380787173,-285.0527701849727,-0.02039295734074819,0.031683328367666554
2022-07-23,BTCUSDT,22684.83,23000.77,21934.57,22451.07,Bitcoin,22075.323,22526.8294,55.32275769447107,204.00000691563037,-187.2422147648521,-0.010358144626696868,0.03194047287664416
2022-07-24,BTCUSDT,22448.58,23014.64,22257.15,22579.68,Bitcoin,22274.407,22381.142200000002,61.49307354265972,231.5122186733861,-103.49132807720446,0.005712112265188854,0.03058926702564029
2022-07-25,BTCUSDT,22577.13,22666.0,21250.0,21310.9,Bitcoin,22322.493,22208.976000000002,58.59180797265499,149.2158350799109,-52.94989544578139,-0.05783170787580325,0.03368904782439887
2022-07-26,BTCUSDT,21310.9,21347.82,20706.5,21254.67,Bitcoin,22328.4,22006.607399999997,63.26040496177318,78.55256206416743,-26.649403943791626,-0.002642042980227913,0.0334839089233529
2022-07-27,BTCUSDT,21254.67,23112.63,21042.53,22952.45,Bitcoin,22543.828999999998,21843.149800000003,66.87187561308139,157.72985457816685,10.22644776060007,0.07684804868982513,0.035950696280155854
2022-07-28,BTCUSDT,22954.31,24199.72,22582.13,23842.93,Bitcoin,22684.864,21715.913000000004,68.9409540528679,289.00129623923567,65.9814174563272,0.03806305270838894,0.036771326581697614
2022-07-29,BTCUSDT,23845.25,24442.66,23414.03,23773.75,Bitcoin,22722.577,21589.1894,67.48447090603904,383.03719729860677,129.3925734247831,-0.0029057065160629104,0.03679670888879953
2022-07-30,BTCUSDT,23777.28,24668.0,23502.25,23643.51,Bitcoin,22764.597999999998,21480.222,64.95774647887323,441.9574366209199,191.90554606401048,-0.0054933721401181045,0.035729771520774965
2022-07-31,BTCUSDT,23644.64,24194.82,23227.31,23293.32,Bitcoin,22778.711,21377.594399999998,65.33501321369306,455.14808068688217,244.55405298858483,-0.014922034485878831,0.03412979762079666
2022-08-01,BTCUSDT,23296.36,23509.68,22850.0,23268.01,Bitcoin,22837.029000000002,21311.464,56.400398995463,458.2767268275966,287.2985877563872,-0.001087168364516185,0.03289398338828566
2022-08-02,BTCUSDT,23266.9,23459.89,22654.37,22987.79,Bitcoin,22890.701,21321.4716,46.50128282587973,433.151686318728,316.46920746885536,-0.012116250420426194,0.03204675810168623
2022-08-03,BTCUSDT,22985.93,23647.68,22681.22,22818.37,Bitcoin,22914.57,21335.110800000002,46.532343838579685,395.0156382127061,332.1784936176255,-0.007397292091435454,0.032078719854582
2022-08-04,BTCUSDT,22816.91,23223.32,22400.0,22622.98,Bitcoin,23045.778,21335.896,45.56251519801442,345.04869866283116,334.75253462666666,-0.008599709479179367,0.032181898436426
2022-08-05,BTCUSDT,22622.41,23472.86,22586.95,23312.42,Bitcoin,23251.553,21394.118199999997,55.073459627519966,356.96669532702435,339.1953667667382,0.030020061930577643,0.032577162540060565
2022-08-06,BTCUSDT,23313.56,23354.36,22909.52,22954.21,Bitcoin,23251.729,21443.826199999996,53.98717485434615,333.66100387786355,338.0884941889633,-0.01548490381388308,0.032454219851639696
2022-08-07,BTCUSDT,22954.21,23402.0,22844.62,23174.39,Bitcoin,23184.875,21527.898200000003,54.645409737464945,329.1633709319103,336.3034695375527,0.009546427689530375,0.02792285112004808
2022-08-08,BTCUSDT,23174.39,24245.0,23154.25,23810.0,Bitcoin,23188.5,21592.618200000004,71.66393891689837,372.5923665334303,343.56124893672825,0.02705787086036656,0.026963179781621986
2022-08-09,BTCUSDT,23810.98,23933.25,22865.0,23149.95,Bitcoin,23139.144,21644.1394,64.87263995480015,349.7183047792605,344.79266010523475,-0.028113039796074532,0.0276853957505739
2022-08-10,BTCUSDT,23151.32,24226.0,22664.69,23954.05,Bitcoin,23205.216999999997,21708.75,59.141989258892806,391.95636688320883,354.2254014608296,0.03414479115449657,0.028711029075441933
2022-08-11,BTCUSDT,23954.05,24918.54,23852.13,23934.39,Bitcoin,23271.855,21787.678,50.99257683625628,419.0138073705384,367.18308264277135,-0.0008210750278983731,0.028248102621856445
2022-08-12,BTCUSDT,23933.09,24456.5,23583.0,24403.68,Bitcoin,23413.444,21853.549,56.290103868144776,472.8738099475595,388.32122810372897,0.01941760376984897,0.02830930275926742
2022-08-13,BTCUSDT,24401.7,24888.0,24291.22,24441.38,Bitcoin,23575.745,21917.622799999997,58.11706346380404,512.6903497449675,413.1950524319767,0.0015436569219570487,0.028312694560040323
2022-08-14,BTCUSDT,24443.06,25047.56,24144.0,24305.24,Bitcoin,23743.971,21973.9038,60.76345751289167,527.182848449549,435.99261163549124,-0.005585632561017508,0.024459250694122733
2022-08-15,BTCUSDT,24305.25,25211.32,23773.22,24094.82,Bitcoin,23822.211,22035.038800000002,58.46130544861366,515.7439474522871,451.9428787988505,-0.008695085325241067,0.024616230668565074
2022-08-16,BTCUSDT,24093.04,24247.49,23671.22,23854.74,Bitcoin,23912.264000000003,22097.282400000004,58.945578441873096,481.7527407170819,457.9048511824968,-0.01001393990872997,0.018381983118470963
2022-08-17,BTCUSDT,23856.15,24446.71,23180.4,23342.66,Bitcoin,23929.090999999997,22158.5098,55.052569699422754,408.7817070559722,448.08022235719193,-0.021700351923622782,0.017004662038188182
2022-08-18,BTCUSDT,23342.66,23600.0,23111.04,23191.2,Bitcoin,23867.211,22219.8736,55.52268282916249,334.86990909292945,425.43815970433945,-0.0065096914314182845,0.0170442972443723
2022-08-19,BTCUSDT,23191.45,23208.67,20783.57,20834.39,Bitcoin,23635.655000000002,22237.717200000003,31.810728163962793,85.13798864788987,357.37812549304954,-0.10716790958304105,0.029204637072661445
2022-08-20,BTCUSDT,20834.39,21382.85,20761.9,21140.07,Bitcoin,23354.256999999998,22274.922599999998,36.5803357172235,-87.10642752583954,268.4812148892717,0.014565304906857087,0.029490657070934175
2022-08-21,BTCUSDT,21140.07,21800.0,21069.11,21515.61,Bitcoin,23112.379,22320.1786,38.00526999314497,-191.10548375851795,176.5638751597138,0.017608426506096567,0.0299095277323262
2022-08-22,BTCUSDT,21516.7,21548.71,20890.18,21399.83,Bitcoin,22811.994,22361.858600000003,31.15520603491281,-279.6443969464199,85.32222073848708,-0.005395740129964921,0.029850232697594743
2022-08-23,BTCUSDT,21400.75,21684.87,20890.14,21529.12,Bitcoin,22520.768,22387.706799999996,36.17989676041901,-335.5119283962413,1.155390911541403,0.00602345926973469,0.02991066857387118
2022-08-24,BTCUSDT,21529.11,21900.0,21145.0,21368.08,Bitcoin,22227.052000000003,22411.5518,25.23477438100585,-388.30578433674236,-76.73684413811536,-0.007508217623966096,0.029900731038990477
2022-08-25,BTCUSDT,21368.05,21819.88,21310.15,21559.04,Bitcoin,21973.474000000002,22431.442400000004,27.97448940798587,-410.0100784857168,-143.39149100763564,0.008896998430986994,0.029039101428403935
2022-08-26,BTCUSDT,21559.04,21886.77,20107.9,20241.05,Bitcoin,21612.105,22403.763800000004,16.650777042671223,-527.4811912407749,-220.20943105426352,-0.06308249760374372,0.031851870111541114
2022-08-27,BTCUSDT,20239.14,20402.93,19800.0,20037.6,Bitcoin,21281.599000000002,22372.6208,15.631555616602526,-629.735411305388,-302.1146271044884,-0.010102211978267828,0.03164003987846258
2022-08-28,BTCUSDT,20037.6,20171.18,19520.0,19555.61,Bitcoin,20918.04,22331.8964,14.830945847284795,-741.1219892898516,-389.91609954156104,-0.024348306776797283,0.030780799542086637
2022-08-29,BTCUSDT,19555.61,20433.62,19550.79,20285.73,Bitcoin,20863.174,22320.3616,23.810859607797823,-761.7016502259467,-464.2732096784382,0.03665548140456874,0.03213471151993285
2022-08-30,BTCUSDT,20287.2,20576.25,19540.0,19811.66,Bitcoin,20730.333000000002,22317.3226,23.068612065129614,-806.9625053727286,-532.8110688172964,-0.023647029931174457,0.030850394027540386
2022-08-31,BTCUSDT,19813.03,20490.0,19797.94,20050.02,Bitcoin,20583.773999999998,22331.748,27.23731911610581,-814.2126624777848,-589.0913875493941,0.011959497995954903,0.031170193500666417
2022-09-01,BTCUSDT,20048.44,20208.37,19565.66,20131.46,Bitcoin,20456.936999999998,22329.679799999998,28.640618106476467,-804.1175700389795,-632.0966240473113,0.004053614327647557,0.03062124229177395
2022-09-02,BTCUSDT,20132.64,20441.26,19755.29,19951.86,Bitcoin,20299.211000000003,22316.9402,41.14869486551488,-801.3716421163917,-665.9516276611273,-0.008961393513317224,0.030509519759917676
2022-09-03,BTCUSDT,19950.98,20055.93,19652.72,19831.9,Bitcoin,20145.593,22296.977399999996,36.37206511389514,-799.657292409338,-692.6927606107695,-0.006030619708257377,0.03050617975292463
2022-09-04,BTCUSDT,19832.45,20029.23,19583.1,20000.3,Bitcoin,19989.719,22273.0714,33.502161155810015,-775.7676190786333,-709.3077323043423,0.008455521077103931,0.030789558141945967
2022-09-05,BTCUSDT,20000.3,20057.27,19633.83,19796.84,Bitcoin,19945.298000000003,22253.045,32.87451416947813,-764.4404092716286,-720.3342676977995,-0.010224944437388826,0.030789847301393
2022-09-06,BTCUSDT,19795.34,20180.0,18649.51,18790.61,Bitcoin,19820.599,22180.2056,25.36012682942625,-827.1233029069226,-741.6920747396241,-0.052165052029039496,0.03215760126500719
2022-09-07,BTCUSDT,18790.61,19464.06,18510.77,19292.84,Bitcoin,19794.322,22098.13,32.40803219932654,-826.7439938985954,-758.7024585714184,0.02637676564806005,0.03321444461155012
2022-09-08,BTCUSDT,19292.85,19458.25,19012.0,19319.77,Bitcoin,19697.726000000002,22020.0594,30.474536249853912,-814.8769683918035,-769.9373605354956,0.0013948813284810479,0.02393681959826862
2022-09-09,BTCUSDT,19320.54,21597.22,19291.75,21360.11,Bitcoin,19852.571,21984.2178,58.66604301348395,-633.5309288250355,-742.6560741934037,0.10039623993986292,0.03327175413273003
2022-09-10,BTCUSDT,21361.62,21810.8,21111.13,21648.34,Bitcoin,20012.403,21963.487999999998,62.31196570743701,-461.2382661579104,-686.372512586305,0.013403613252505489,0.033171208989098325
2022-09-11,BTCUSDT,21647.21,21860.0,21350.0,21826.87,Bitcoin,20181.944,21951.004000000004,68.20532551018773,-306.7531513485337,-610.4486403387507,0.008213002469083833,0.03318763487038398
2022-09-12,BTCUSDT,21826.87,22488.0,21538.51,22395.74,Bitcoin,20426.332000000002,21947.3252,67.36162194630268,-136.84209955943516,-515.7273321828876,0.02572898259027063,0.033634498584935744
2022-09-13,BTCUSDT,22395.44,22799.0,19860.0,20173.57,Bitcoin,20460.499000000003,21924.578599999997,52.31259784657656,-179.42857351886414,-448.4675804500829,-0.10449743036114226,0.041211946426483424
2022-09-14,BTCUSDT,20173.62,20541.48,19617.62,20226.71,Bitcoin,20483.14,21904.0194,51.15641930851766,-206.51018618202215,-400.0761015964708,0.002630676354029713,0.04114148861699305
2022-09-15,BTCUSDT,20227.17,20330.24,19497.0,19701.88,Bitcoin,20473.644,21839.008,47.34266824365453,-267.2413620727348,-373.5091536917236,-0.026289945533484776,0.039094082811134565
2022-09-16,BTCUSDT,19701.88,19890.0,19320.01,19803.3,Bitcoin,20574.913,21758.2154,49.07204981048728,-303.6867977469701,-359.54468250277296,0.00513452781707948,0.03906299691766469
2022-09-17,BTCUSDT,19803.3,20189.0,19748.08,20113.62,Bitcoin,20656.991,21685.012799999997,51.718831984966606,-304.02522401313763,-348.4407908048459,0.0155486070502051,0.038803617716915866
2022-09-18,BTCUSDT,20112.61,20117.26,19335.62,19416.18,Bitcoin,20666.632,21600.466200000003,46.65227747376819,-356.461937195887,-350.0450200830541,-0.03529045844411419,0.03869862999667586
2022-09-19,BTCUSDT,19417.45,19686.2,18232.56,19537.02,Bitcoin,20484.323,21525.3402,48.49667651061388,-383.84292972144976,-356.8046020107333,0.006204388221696427,0.03840205191910047
2022-09-20,BTCUSDT,19537.02,19634.62,18711.87,18875.0,Bitcoin,20206.989,21437.48,50.50853830940388,-453.7317081420915,-376.19002323700494,-0.03447283217250921,0.038995522961631106
2022-09-21,BTCUSDT,18874.31,19956.0,18125.98,18461.36,Bitcoin,19870.438000000002,21346.9514,44.93538578487268,-536.3140649315719,-408.2148315759183,-0.022158395968022992,0.03918530569318218
2022-09-22,BTCUSDT,18461.36,19550.17,18356.39,19401.63,Bitcoin,19571.027,21278.616599999998,50.448692510244406,-519.8962069753907,-430.5511066558128,0.049677183991239306,0.040973483153854955
2022-09-23,BTCUSDT,19401.63,19500.0,18531.42,19289.91,Bitcoin,19482.661,21211.9552,35.610500678395866,-510.0206065028797,-446.4450066252262,-0.005774921881411174,0.04097200151797347
2022-09-24,BTCUSDT,19288.57,19316.14,18805.34,18920.5,Bitcoin,19352.04,21124.116800000003,31.250979432602662,-525.9397160300832,-462.34394850619765,-0.019336170941039267,0.04109178198026342
2022-09-25,BTCUSDT,18921.99,19180.21,18629.2,18807.38,Bitcoin,19262.59,21041.1802,29.058107615120107,-541.4421555054687,-478.16358990605187,-0.0059966443373075,0.0410623020328617
2022-09-26,BTCUSDT,18809.13,19318.96,18680.72,19227.82,Bitcoin,19205.042,20962.2488,27.56678440625538,-513.8782872254378,-485.3065293699291,0.02210884264131569,0.039675487877948196
2022-09-27,BTCUSDT,19226.68,20385.86,18816.32,19079.13,Bitcoin,19101.593,20867.6314,39.02773043530567,-498.2878116530446,-487.9027858265522,-0.00776312114359553,0.039265307421421
2022-09-28,BTCUSDT,19078.1,19790.0,18471.28,19412.82,Bitcoin,19101.256999999998,20792.8888,42.274931898212735,-453.77541270996517,-481.0773112032348,0.01733860506675769,0.03946834445123054
2022-09-29,BTCUSDT,19412.82,19645.52,18843.01,19591.51,Bitcoin,19106.706,20705.638,48.87874336358701,-399.4753233647061,-464.75691363552903,0.009162636565833372,0.03181315509854357
2022-09-30,BTCUSDT,19590.54,20185.0,19155.36,19422.61,Bitcoin,19161.466999999997,20615.402400000003,46.18485164926572,-365.8535972581376,-444.97625036005076,-0.008658457767896248,0.03154758748785009
2022-10-01,BTCUSDT,19422.61,19484.0,19159.42,19310.95,Bitcoin,19246.426,20513.5478,41.62232571343881,-344.24986771871045,-424.83097383178267,-0.00576555882359139,0.031383970761480945
2022-10-02,BTCUSDT,19312.24,19395.91,18920.35,19056.8,Bitcoin,19211.943,20405.856200000002,45.86657281401531,-343.67486745028145,-408.59975255548244,-0.013248299277497894,0.030499647526973723
2022-10-03,BTCUSDT,19057.74,19719.1,18959.68,19629.08,Bitcoin,19245.86,20312.333,50.95922211941619,-293.6558801465253,-385.61097807369106,0.029588146889959064,0.021638061239637615
2022-10-04,BTCUSDT,19629.08,20475.0,19490.6,20337.82,Bitcoin,19387.592,20237.193,65.09493540264995,-194.5830453057315,-347.40539152009916,0.0354700667521785,0.023150587777929176
2022-10-05,BTCUSDT,20337.82,20365.6,19730.0,20158.26,Bitcoin,19522.68,20163.2634,68.39928697206005,-129.06828244977441,-303.7379697060342,-0.008868076947532767,0.022414523025035306
2022-10-06,BTCUSDT,20158.26,20456.6,19853.0,19960.67,Bitcoin,19595.965,20095.623600000003,57.22527813391783,-92.0303539164779,-261.396446548123,-0.009850292500254246,0.02252432485133181
2022-10-07,BTCUSDT,19960.67,20068.82,19320.0,19530.09,Bitcoin,19641.060999999998,20022.4014,52.8678208955224,-96.3115169867815,-228.3794606358547,-0.02180748428132239,0.022749390472513526
2022-10-08,BTCUSDT,19530.09,19627.38,19237.14,19417.96,Bitcoin,19641.575,19994.072799999998,56.32865335782729,-107.51298073717044,-204.2061646561179,-0.005757942171450429,0.021354447037212176
2022-10-09,BTCUSDT,19416.52,19558.0,19316.04,19439.02,Bitcoin,19626.326,19960.0518,58.22842195218542,-113.38383717137913,-186.04169915917015,0.001083975237505919,0.021306846360164108
2022-10-10,BTCUSDT,19439.96,19525.0,19020.25,19131.87,Bitcoin,19597.252,19912.377,48.71203558781916,-141.19338181730927,-177.07203569079797,-0.015926855342589977,0.020109004956293385
2022-10-11,BTCUSDT,19131.87,19268.09,18860.0,19060.0,Bitcoin,19572.157,19865.5804,49.737805128767405,-167.10566458187895,-175.07876146901418,-0.003763632670309744,0.019418462381872805
2022-10-12,BTCUSDT,19060.0,19238.31,18965.88,19155.53,Bitcoin,19582.030000000002,19818.1086,46.22729765476304,-177.8823457839535,-175.63947833200206,0.00499954855969873,0.015835337783023477
2022-10-13,BTCUSDT,19155.1,19513.79,18190.0,19375.13,Bitcoin,19556.635000000002,19778.2496,46.86478497739659,-166.78051657436663,-173.867685980475,0.011398838108565434,0.016006841982404915
2022-10-14,BTCUSDT,19375.58,19951.87,19070.37,19176.93,Bitcoin,19440.546,19730.6074,46.47021637309273,-171.99269577968153,-173.4926879403163,-0.010282290815579725,0.01554604216504815
2022-10-15,BTCUSDT,19176.93,19227.68,18975.18,19069.39,Bitcoin,19331.659,19707.174199999998,46.5252964631557,-182.69497070373836,-175.3331444930007,-0.0056235623928088925,0.015537839416742577
2022-10-16,BTCUSDT,19068.4,19425.84,19063.74,19262.98,Bitcoin,19261.89,19691.681800000002,53.01836962950383,-173.55487304362396,-174.97749020312537,0.010100687533673864,0.014884982157610485
2022-10-17,BTCUSDT,19262.98,19676.96,19152.03,19549.86,Bitcoin,19263.867,19691.5668,48.734512878511936,-141.5309803122691,-168.28818822495413,0.014783006060808625,0.015110865709984845
2022-10-18,BTCUSDT,19548.48,19706.66,19091.0,19327.44,Bitcoin,19254.815,19672.400999999998,30.89079698906839,-132.57105318300455,-161.14476121656423,-0.011442277457683746,0.014863335898669297
2022-10-19,BTCUSDT,19327.44,19360.16,19065.97,19123.97,Bitcoin,19223.309999999998,19658.6472,30.613920325684873,-140.27161109388544,-156.97013119202848,-0.010583325769578811,0.014863077489371851
2022-10-20,BTCUSDT,19123.35,19347.82,18900.0,19041.92,Bitcoin,19214.315,19638.4852,31.99990595869241,-151.25157400305397,-155.8264197542336,-0.004299657437842867,0.01477979904482471
2022-10-21,BTCUSDT,19041.92,19250.0,18650.0,19164.37,Bitcoin,19224.752,19619.1434,41.8509407559917,-148.36235321675122,-154.33360644673712,0.006409961253210738,0.014823420182832189
2022-10-22,BTCUSDT,19164.37,19257.0,19112.72,19204.35,Bitcoin,19229.634,19604.193199999998,45.082167244531014,-141.21869188028722,-151.71062353344715,0.0020839900038091583,0.014516226755259796
2022-10-23,BTCUSDT,19204.29,19695.0,19070.11,19570.4,Bitcoin,19249.161,19598.963200000002,52.61008113541908,-104.81190659524873,-142.33088014580747,0.018881404774908718,0.013547715206122007
2022-10-24,BTCUSDT,19570.4,19601.15,19157.0,19329.72,Bitcoin,19264.44,19585.5516,54.037244267051946,-94.29317844776233,-132.72333980619845,-0.012374412787988572,0.010890586596977348
2022-10-25,BTCUSDT,19330.6,20415.87,19237.0,20080.07,Bitcoin,19365.508,19591.216200000003,66.30134972305584,-25.120463478106103,-111.20276454057999,0.03808397301398036,0.0140557364563626
2022-10-26,BTCUSDT,20079.02,21020.0,20050.41,20771.59,Bitcoin,19516.369,19630.8358,71.69336175559359,84.52494526994997,-72.05722257847401,0.033858406805051616,0.01576895430052718
2022-10-27,BTCUSDT,20771.61,20872.21,20200.0,20295.11,Bitcoin,19590.894,19650.8812,61.552719217612726,131.4564199840097,-31.354494065977274,-0.023206217347907374,0.015882749478474314
2022-10-28,BTCUSDT,20295.11,20750.0,20000.09,20591.84,Bitcoin,19717.334000000003,19676.3226,67.33877589033841,190.39878427583608,12.9961616023854,0.014514910485440964,0.016013245432936734
